Rounds,Avg_Loss
9,38.275257563591005
14,36.04145427372145
15,41.085707664489746
9,33.89991536954554
11,33.70282473796752
15,34.89623306274414
16,36.47272466761725
10,44.94724904923212
13,36.827237362331815
15,36.832441225918856
12,36.922106999617355
10,37.21843473911285
11,35.733490681648256
11,39.82792036268446
17,36.93916139446321
14,33.516551466549146
11,35.24250713984171
10,40.6340002511677
17,38.41984154885275
9,37.909113597869876
11,36.27953301406488
11,37.3870774269104
13,36.3195933080187
10,40.264262676239014
8,34.94357490539551
10,39.846515691280366
15,41.050496803139744
10,34.207339715957644
17,40.122162407842175
9,43.66977898733956
14,38.05870322461398
8,42.080962792421
10,35.423432419939736
12,37.49670633977773
15,34.721630825715906
12,36.26186897537925
15,36.91948784914884
15,38.3493668358281
10,37.9295298836448
11,37.86251146143133
14,37.96837561985232
12,38.785011800130206
10,37.46572783186629
10,34.37054517994756
10,39.257498728601554
8,38.154277223529235
19,36.04788366464468
16,41.244036758155154
9,37.148549248190484
12,32.90460464281914
11,39.44869984971716
10,35.696840262994534
14,35.14555872247574
13,39.85306217232529
11,38.88349050405074
13,43.71877999739213
11,39.89108512712561
10,35.140545543871426
9,43.3804925101144
13,40.600243082233504
9,41.26401358115964
8,37.284629106521606
11,40.789323725598926
11,40.19784854805988
8,41.930019869123186
18,36.67392880988844
8,40.85659954998944
11,41.04985550774468
13,35.71704829469019
12,41.74563201904297
9,40.70765044954088
13,37.709562930654975
13,46.023932492291486
14,41.301936885766814
11,42.939795754172586
11,41.028386493061866
14,40.811097365159256
9,37.886411753567785
9,36.25721296104225
18,41.60502646519588
15,39.951801216393186
14,39.813819690626495
13,41.94720013936361
13,39.54138784992452
14,40.7227433013916
13,44.83071876525879
10,36.79539232254028
16,41.60710087944479
15,42.79181721335963
11,41.69152008614889
15,41.86694843985818
9,41.8381329536438
14,43.78073835372925
13,40.49393075942993
13,40.81344537174
8,41.26198037011283
15,42.79519536760118
14,44.83873164897062
11,44.197777332403724
16,41.606642138573434
9,40.614952935112846
8,46.51484817266464
12,33.51570053895315
12,40.45934670312064
14,32.80882060771086
14,35.45260925853954
10,39.348371136188504
9,34.54492414319837
11,34.23760993140085
11,38.306904772494704
16,36.985478113282404
11,39.94320726394653
10,44.307143110977975
11,38.43507123547931
18,38.99185763705861
10,44.27143027565696
8,39.034101738649255
13,37.99567463874817
18,41.43153465155399
13,42.113703310489655
15,40.34867778317682
16,42.8129677772522
12,41.66072233517965
8,38.36280494417463
14,38.23193120021446
18,40.666094064712524
7,38.3712608164007
15,39.786347212614835
14,39.027571254306366
18,36.71009479585241
12,41.21144354078505
17,40.66585291585615
13,43.223731641416194
10,41.193247329898
13,36.5048563847175
8,37.249460246111894
19,43.51210365873395
12,37.339932522875195
11,39.97831272125244
12,46.201606993979595
14,40.42278200387955
9,41.45007223960681
12,42.305152676322244
12,36.112029592196144
9,39.858659255198944
9,43.92240602091739
9,39.45012490749359
14,44.867699756622315
12,40.65097719690074
9,37.036698177882606
14,42.27718549115317
9,43.912529407403404
14,38.948790452918225
13,39.529239007404875
11,37.30207793712616
12,38.03371436779316
9,44.97484272404721
8,39.69920364022255
13,39.43788845685064
10,37.271325659751895
13,39.48979757346359
9,39.266335596357074
12,42.70853569110235
13,41.82453472056287
10,45.62827530885354
11,40.59547531314013
15,37.96228610768038
9,41.77473372050694
19,39.104757915843614
8,37.77432602643967
15,40.84498354366848
7,42.36262876192729
8,36.96411387125651
9,40.121912040208514
8,40.751233493580536
8,43.56385961174965
8,42.78008530356667
10,38.248661579229896
10,40.99473120949485
11,43.981202370779855
11,42.276848038961724
8,39.89382088184357
10,42.077598222872105
15,39.58651668147037
12,34.39408519656159
13,36.140164120992026
10,38.75086081569845
10,40.936094188690184
10,35.561030340194705
12,38.08717891781829
15,38.700264088312785
14,41.562558446611675
9,40.548086372581686
13,41.48178439873915
11,44.746550610190944
13,41.5576083613377
12,37.92465120951335
9,41.34110813670688
19,39.38426329872825
12,39.75204589755036
16,43.64880759375436
9,38.05556712150574
12,45.968453184087224
9,43.44747073833759
13,42.630232555525644
16,42.019523670798854
16,41.96204220453898
17,41.04098961845277
15,40.521801809831096
8,43.82987428392683
9,38.103842687606814
14,41.12733002428739
10,50.92230097452799
14,42.54904511996678
12,45.31133015950521
8,46.76381038216984
14,43.3930206672818
10,43.731574630737306
13,40.35053370396296
13,41.17786269717746
11,48.30301995710893
7,45.7661509513855
10,47.39907690194937
13,47.09038552178277
7,52.34701551709856
10,39.782604473393135
12,46.59103199079925
15,46.97464708045677
9,45.517171241141654
11,45.38834455738897
10,42.91621186733246
13,43.5090006342474
12,46.00657189976085
10,42.59955796135797
12,39.87522095574273
11,45.56035561561585
8,37.718821467775285
7,39.110423483346636
13,46.114614918546856
10,42.96780768684719
13,44.11665634155273
13,44.63751138687134
11,44.38384414854504
11,43.5243773827186
14,42.12022485335668
15,40.424170639555335
11,40.38271304539272
8,39.89753299289279
13,40.87319138709535
9,38.119941141870285
12,44.743698859701354
15,40.46688003540039
9,40.60501282389571
13,38.90534736712774
16,41.15585138147527
14,39.15480391795818
16,39.918519137198466
13,39.811644534675445
11,38.14233377244737
11,41.04189386367798
8,44.1436793645223
11,37.530747933821246
8,45.072010203770226
12,47.03799040421195
11,42.19301093708385
11,43.675847013791405
8,46.30653166770935
16,45.89132992974643
11,45.0968210974405
12,46.44014083014594
9,47.63568120125012
11,47.76042439387395
16,43.49913690740412
10,46.586607581690735
12,38.9765374812674
14,38.89372755446524
11,45.42506594535632
9,40.52129057834023
11,44.60962326582088
11,39.666608544283136
11,44.94279903318824
10,37.94601237255594
13,43.30763474754665
11,37.52958454404558
12,41.7530257448237
9,39.913274836540225
10,39.39758584612892
12,42.98306130199897
9,41.628079027742956
11,39.18115963406033
10,38.6514638109905
9,42.165239725357445
10,42.14223921926398
11,35.57597315311432
10,40.56212861197336
10,43.64293928404112
12,38.80033770851467
8,40.693222623882875
9,35.892266325048496
10,39.032725845895165
9,37.855364350711596
13,45.59332221487294
9,43.168376094416566
15,40.862989260600166
15,39.21111504784946
12,43.145634485327676
13,41.62424387830369
10,44.80901279964962
13,39.604440459498655
9,40.044449753231476
14,40.03578440959637
14,40.0035578918457
9,40.395609590742325
7,38.22927735068581
13,38.10529350652927
18,42.83653266727924
8,43.887352861676895
11,42.15207350254059
14,41.95835065841675
14,39.313002514389325
13,40.55726826985677
11,40.93859600439304
16,38.52001394792037
8,41.478816779884134
11,38.701790600288206
9,41.84205770492554
8,41.08925557905628
14,39.643788740370006
15,37.25297181746539
9,36.53765619162357
14,40.23335381916591
9,40.505279051951874
12,40.58742558678915
10,36.40602786917435
12,34.90523997597072
11,38.12243033618462
7,35.14789765456627
13,36.59994364799337
10,44.455707600242214
8,42.74055237240262
10,35.86085779666901
14,37.63311062219008
12,46.99195077896118
12,39.88795282485637
12,45.15195499766957
10,42.53017660845881
14,45.328788375854494
11,43.513236918100496
9,48.51010605948312
9,43.37812832423619
9,47.4322263929579
14,48.228815005375786
10,41.24079736073812
17,42.87699830943141
9,46.18054427040948
8,39.302918910980225
15,39.96939152258414
11,43.591538673223454
11,40.27983107566833
14,39.83643898211027
14,39.72410933176676
9,44.727551209299186
11,38.733270197498555
10,41.90568206184789
12,41.74683150839299
14,40.01890794286188
12,39.69624984741211
16,44.80853536573507
13,37.41328917158411
10,45.64452736001266
10,38.294156423429165
11,42.02148509025574
10,47.090769386291505
11,43.38220473395454
12,45.750560998916626
10,42.52657129453576
11,40.26100809981183
11,47.14112820832626
11,41.60597446690435
9,39.869206955558376
19,42.43691522934858
12,38.034337398617765
10,45.29180477062861
14,46.744043705827096
9,49.527602582364466
8,49.37921676635742
13,49.93007485762887
13,45.0677194404602
10,45.64469193249214
9,44.62120022644868
12,48.304104396275115
15,47.055465158426536
14,42.91311071433273
11,44.235006984911465
13,45.510851280362
16,43.51989492822866
11,45.1330038371839
14,43.58379613702947
11,47.87712317572699
11,46.07033793870793
9,43.36860481468407
12,44.261587142944336
9,48.279669443766274
10,40.123293697834015
19,44.44792253054106
8,43.51362218083562
11,42.40724677227913
10,42.32130507418984
10,43.47398431677567
7,48.26671678879682
14,46.45612864224416
10,43.018062658088155
10,42.21869248435611
8,40.40401661034787
11,39.801147842407225
12,39.0005335909255
8,42.87739773357616
10,44.47997670295911
12,43.71004973517524
12,44.22732595602671
11,41.870380115509036
11,39.668172969374545
12,39.15394010730818
11,41.82132067331454
12,49.809582171232805
10,42.015844646253086
9,39.15445072586472
11,45.819668245315555
13,45.985214441472834
11,46.848185420036316
12,43.800678419030234
9,40.48240349027846
13,41.623634338378906
7,42.05467651829575
9,40.03596409388951
9,41.59145863850912
12,43.85475051403046
10,44.56572893189221
15,41.08920848780665
12,45.08873698824928
9,43.28033949199476
15,43.71530118978249
9,46.23536777496338
9,46.9805869102478
15,46.47760651328347
11,44.69899053573609
9,41.51495027542114
12,52.20404005050659
18,43.56234914606268
11,45.85657375416857
10,42.414843891942226
13,47.3126740962901
13,41.50118198800594
11,44.1395078316713
12,39.792685259943426
10,43.22474827973739
12,42.36099044481913
12,43.54228896283089
13,46.38590558369955
11,47.935374190167686
10,44.13196546603472
10,39.84764504432678
